"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
20248471,1,2,3,1,"",1,47,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"peluqueria",2,1,"peluquera","carta,tiñe,alisado",1,"",4,,"",,3,2,,2,"20hs",8,3,,,"","",1,,,,,,"tijeras, planchita,secador de pelo",1,3,2,2,3,3,3,1,1,2,3,"",,"",,,,,,,,,,,"",,,,,,,,,1,"peluquera",1,2,2,2,1,1,,"",7,"",,,3,1,2,"","colorista",14,"",2,1,"",1,2,,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",1,4,"","",2,2,"2023-07-11","comuna 04",1,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",,"",,"","",,"",,"0",,4
19887582,1,5,1,1,"",1,33,5,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"panaderia",2,1,"empleada","venta al publico, en mostrador",1,"",1,2,"",2,,2,,2,"48",3,4,,,"","",1,,,,,,"balanza",1,1,2,2,3,3,3,3,3,3,2,"jugueteria",4,"venta al cliente",1,2,,2,,13,,,,,"",2,2,3,2,3,3,3,3,1,"barbera",3,2,1,1,2,1,,"",7,"",,,3,1,1,"curso de barberia","",14,"",2,6,"",1,1,14,16,,,,,,"peluqueria",4,3,3,3,1,4,4,1,4,"",2,"",4,1,"","",2,2,"2023-06-22","comuna 08",3,0,15,"elaboracion de productos alimenticios y bebidas",1504,"elaboracion de productos alimenticios n.c.p.",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5306,"comercio de mercaderias ncp incluso mercaderias usadas","30.3.1.4 / ayudante de ventas de comercio minorista",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",1,4
19665646,1,3,1,1,"",1,56,5,1,,,2,,,,4,"formosa","","",,1,"","",1,,1,"comedor",5,1,"limpieza y reparto de alimentos","limpiar y repartir leche",1,"",2,,"",2,,2,,2,"20",5,4,,,"","",1,,,,,,"",2,,2,3,3,3,1,1,1,3,1,"empresa de limpieza lx. sa",7,"limpieza en el teatro colon",1,1,,,,13,,,,,"",1,1,1,3,1,1,1,1,1,"peluquera",2,1,1,2,1,1,,"",7,"",,,3,1,1,"peluqueria","",14,"",4,6,"",1,1,14,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,2,"2023-06-16","comuna 04",1,0,85,"servicios sociales y de salud",8503,"servicios sociales",3,"servicios personales y otros oficios.",26,"servicios de limpieza",74,"servicios empresariales n.c.p.",7406,"servicios de limpieza de edificios","56.3.1.4 / trabajador de limpieza de oficinas",3,"servicios personales y otros oficios.",26,"servicios de limpieza",1,4
19458486,1,9,2,2,"",1,50,5,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"profesora de peluqueria",1,1,"profesora cuenta propia","da clases de peluqueria",1,"",1,2,"",2,,2,,2,"8",6,3,,,"","",1,,,,,,"",1,5,1,1,3,3,3,1,3,2,1,"local de ropa",2,"vendedora",1,2,,2,,13,,,,,"",1,2,3,2,1,3,3,1,1,"peluquera",2,1,1,1,1,1,,"",7,"",,,2,1,1,"peluqueria","",14,"",4,6,"",1,1,14,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","uomra",2,99,"2023-05-31","comuna 08",0,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",1,"servicios socio comunitarios",33,"trabajador/a socio educativo (bachillerato popular, jardin comunitario, clases de apoyo escolar)",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5304,"comercio de textiles y avios (merceria), prendas de vestir, calzado, marroquineria y art. similares","30.3.1.4 / ayudante de ventas de comercio minorista",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,4
19597016,1,3,3,3,"",2,20,5,1,,,1,2,,,1,"","","",,1,"","",1,,1,"barberia",2,1,"barbero/peluquero","corte de pelo y barba",1,"",1,2,"",2,,2,,2,"48",4,4,,,"","",1,,,,,,"",1,4,2,2,3,3,3,3,1,3,2,"",,"",,,,,,,,,,,"",,,,,,,,,1,"peluquero",2,2,1,2,1,1,,"",7,"",,,3,1,1,"peluqueria","",14,"",4,6,"",1,1,2,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-14","comuna 04",2,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",,"",,"","",,"",,"0",,4
19894900,3,99,1,1,"",1,61,4,1,,,2,,,,2,"","","",,1,"","",1,,1,"almacen",1,1,"vendedora","vender productos de almacen, tratar con los proveedores, acomodar el local",1,"",4,,"",,3,1,2,2,"70",8,11,,,"por mi cuenta","",1,,,,,,"",2,,3,3,3,3,3,3,3,3,2,"peluqueria",2,"peluquera",1,2,,2,,1,,,,,"",1,1,3,3,3,2,2,1,2,"",1,2,1,2,2,2,1,"",7,"",,,3,1,1,"peluqueria","",14,"",4,6,"",2,1,5,9,,,,,,"",1,4,4,4,4,4,4,4,4,"",2,"",4,3,"","",2,2,"2023-06-24","comuna 04",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza","57.1.1.3 / peluquero/peinador/estilista",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",,4
19877605,1,3,3,2,"",1,35,7,1,,,2,,,,1,"","","",,1,"","",1,,1,"masajista",1,1,"masajista cuenta propia","masajista",1,"",4,,"",,3,2,,2,"10",5,11,,,"por su cuenta","",1,,,,,,"",1,5,4,3,2,3,3,2,1,1,1,"acompañante terapeutico",1,"acompañamiento de pacientes",4,,3,2,,13,,,,,"",3,3,2,1,1,1,1,2,1,"masajista",3,2,2,2,1,1,,"",7,"",,,3,1,1,"peluqueria","",14,"",4,6,"",1,1,14,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",4,1,"","",2,1,"2023-06-22","comuna 04",2,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",85,"servicios sociales y de salud",8501,"servicios relacionados con la salud humana","40.1.1.2 / acompañante terapeutico",1,"servicios socio comunitarios",27,"servicios de salud // promotor/a de salud",,4
20407019,1,2,1,1,"",1,23,7,2,2,1,,,,,1,"","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"peluqueria",2,"manicura",1,2,,2,,1,,,,,"",2,2,,,,,,,1,"manicura y peluquera",2,2,2,2,1,2,1,"",7,"",,,3,1,3,"","manicuria",14,"",2,6,"",1,1,4,14,,,,,,"",4,4,4,4,4,4,1,4,4,"",2,"",4,1,"","",2,1,"2023-07-14","comuna 01",0,0,,"",,"",,"",,"",93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza","57.1.1.3 / manicura",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",,4
19894735,1,3,3,2,"",1,55,3,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"comedor",2,1,"ayudante de cocina","ayuda a cocinar",1,"",2,,"",2,,2,,2,"12",7,4,,,"","",1,,,,,,"",1,3,1,2,3,3,3,1,1,2,1,"casa de familia",1,"limpieza",6,2,,2,,13,,,,,"",2,2,3,3,2,3,2,1,1,"peluqueria",2,2,2,2,2,2,1,"",1,"",1,4,3,1,1,"cosmetologa","",14,"",4,6,"",1,1,14,,,,,,,"",4,4,2,4,4,4,2,4,4,"",1,"10",4,2,"","opecon",2,2,"2023-06-26","comuna 04",2,0,85,"servicios sociales y de salud",8503,"servicios sociales",3,"servicios personales y otros oficios.",5,"asador // cocinero/a",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,4
19599679,1,3,3,1,"",2,56,6,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"marroquineria",2,1,"marroquinero","elaboracion de mochilas, morrales y carteras",1,"",4,,"",,2,1,1,2,"55",8,11,,,"por mi cuenta","",1,,,,,,"maquina industrial de costura",1,5,2,2,3,3,3,3,1,3,5,"",,"",,,,,,,,,,,"",,,,,,,,,1,"marroquinero/ costurero",1,2,2,2,1,1,,"",7,"",,,3,1,2,"","sector textil",15,"",3,5,"",4,2,,,,,,,,"",4,4,4,4,2,4,4,2,4,"",2,"",4,1,"","",2,2,"2023-06-14","comuna 04",1,0,19,"curtido y terminacion de cueros; fabricacion de articulos de marroquineria, talabarteria y calzado y de sus partes",1901,"curtido y terminacion de cueros; fabricacion de articulos de marroquineria y talabarteria",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,6
19991207,1,6,2,1,"",1,63,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"modista",1,1,"modista","comfeccion y arreglo de ropa",6,"",4,,"",,3,2,,2,"24",8,11,,,"sola","",1,12,,,,,"maquina de coser",1,1,1,1,3,3,1,1,99,3,1,"fabrica textil",4,"costurera",1,1,,,,1,12,,,,"maquina de coser",2,2,3,2,1,1,1,2,1,"modista",2,2,1,2,2,1,,"",7,"",,,3,1,2,"","cortadora textil",15,"",4,6,"",1,1,4,15,,,,,,"",1,4,4,4,4,4,4,4,4,"",2,"",4,2,"","pami",2,2,"2023-06-23","comuna 08",0,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.2.3 / costurera",6,"industria manufacturera.",15,"indumentaria y textil",,6
20248479,1,2,1,1,"",1,37,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"ayudante de  tapiceria",1,1,"ayudante","tapizado de muebles",1,"",1,2,"",2,,2,,2,"24 hs",5,4,,,"","",1,,,,,,"",1,1,1,1,3,3,1,1,1,3,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,1,2,2,1,,"",1,"",1,4,3,1,1,"costura","",15,"",2,1,"",2,2,,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,1,"2023-07-11","comuna 04",3,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",3,"servicios personales y otros oficios.",38,"otros",,"",,"","",,"",,"0",1,6
19895131,1,8,2,4,"",1,47,4,2,2,1,,,,,5,"","paraguay","",1,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"casa de familia",2,"cuidadora",1,2,,2,,13,,,,,"",1,1,,,,,,,1,"costurera",3,2,2,2,2,2,5,"",7,"",,,3,1,1,"corte y confeccion de prendas","",15,"",4,3,"",1,1,15,,,,,,,"",4,4,1,4,4,4,4,4,4,"",2,"",2,1,"","",2,2,"2023-06-22","comuna 07",1,0,,"",,"",,"",,"",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","57.1.1.3 / cuidador de ancianos",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",2,6
19895139,1,8,2,1,"",1,48,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"textil",1,1,"costurera","arreglos de ropa",6,"",4,,"",,3,2,,2,"24",8,4,,,"","",1,12,,,,,"coser",1,5,1,1,3,3,3,3,1,2,2,"textil",2,"costurera",1,2,,2,,1,12,,,,"coser",2,2,3,3,3,2,1,1,2,"",1,2,1,2,2,2,4,"",7,"",,,3,1,1,"textil costura","",15,"",4,3,"",1,1,11,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",1,1,"","",2,1,"2023-06-22","comuna 07",1,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.2.3 / costurera",6,"industria manufacturera.",15,"indumentaria y textil",1,6
19604276,1,8,2,2,"",1,31,5,1,,,2,,,,5,"","bolivia","",1,2,"","",1,,2,"textil",2,1,"costurera","coser",1,"",1,2,"",2,,2,,2,"60 horas",6,4,,,"","",1,,,,,,"",1,2,1,1,3,3,3,3,2,2,3,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,1,2,2,1,,"",1,"",3,4,3,1,1,"confeccion de indumentaria","",15,"",3,1,"",1,1,15,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-14","comuna 07",2,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,6
19748535,1,1,2,1,"",1,48,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"venta en feria barrial",1,1,"vendedora","venta al publico",1,"",5,,"",2,,2,,2,"40",6,4,,,"","",1,,,,,,"",1,1,1,1,3,3,3,3,2,3,3,"limpieza",2,"limpieza en una iglesia",1,2,,2,,13,,,,,"",2,1,1,2,3,3,2,3,1,"costurera",2,1,2,2,2,2,6,"",7,"",,,3,1,2,"","tejido a maquina",15,"",4,7,"del ministerio de la mujer",2,1,15,16,,,,,,"cortadora textil",4,4,4,4,4,1,4,4,4,"",1,"24 hs",4,2,"","de la que le dejo el marido fallecido",2,2,"2023-06-03","comuna 08",3,1,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas","56.3.1.4 / auxiliar de limpieza en establecimiento educativo",3,"servicios personales y otros oficios.",26,"servicios de limpieza",1,6
19887612,1,8,2,2,"",1,39,6,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"comedor",8,1,"ayudante de cocina","ayudar a cocinar",1,"",2,,"",2,,2,,2,"16",5,4,,,"","",1,,,,,,"",1,3,3,2,3,3,1,1,1,1,1,"casa de familia",1,"empleada domestica",1,1,,,,13,,,,,"",1,1,1,1,1,1,1,1,2,"",1,2,2,2,2,2,1,"",1,"",1,1,3,,1,"sobre el sector textil","",15,"",4,3,"",2,1,15,,,,,,,"",4,4,4,4,4,1,2,4,4,"",2,"",1,1,"","",1,2,"2023-06-23","comuna 07",2,0,85,"servicios sociales y de salud",8503,"servicios sociales",3,"servicios personales y otros oficios.",5,"asador // cocinero/a",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,6
20171464,3,99,4,2,"",1,58,6,1,,,2,,,,1,"","","",,1,"","",1,,1,"modistas",1,1,"modistas","cose arreglos",6,"",4,,"",,3,2,,2,"30",6,11,,,"por conocimiento de un curso","",1,12,,,,,"maquinas",1,2,1,1,3,3,2,2,1,2,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,2,2,2,1,"",7,"",,,3,1,2,"","corte y confeccion, marroquineria",15,"",2,99,"",1,2,,,,,,,,"",4,4,2,4,4,4,4,4,4,"",2,"",1,1,"","",2,2,"2023-07-07","comuna 09",1,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,6
19844800,1,3,2,1,"",1,30,5,1,,,1,1,1,,5,"","paraguay","",1,1,"","",1,,1,"venta de comidas",2,1,"atencion al publico","atencion al cliente",1,"",1,2,"",1,,,,1,"30",8,4,,,"","",1,,,,,,"",2,,1,1,3,3,1,1,3,1,2,"",,"",,,,,,,,,,,"",,,,,,,,,1,"modista",3,2,1,2,2,1,,"",7,"",,,3,1,2,"","textil",15,"",4,1,"",1,1,4,14,15,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","uthgra",1,1,"2023-06-21","comuna 04",1,0,55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,6
20179891,1,2,2,1,"",1,32,6,1,,,1,2,,,1,"","","",,1,"","",1,,1,"cooperativa de construccion",99,1,"supervisor mejoramiento de viviendas","tareas administrativas, supervisor del personal",1,"",2,,"",2,,2,,2,"54",1,4,,,"","",1,,,,,,"",1,1,3,3,3,3,1,1,1,3,3,"empresa de limpieza",8,"maestranza",1,1,,,,13,,,,,"",1,1,3,3,1,1,1,3,1,"pintura, cocina",3,1,1,2,2,1,,"",7,"",,,3,1,2,"","costura",15,"",3,5,"",2,1,4,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",1,1,"2023-07-10","comuna 01",3,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",38,"otros",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas","56.2.0.2 / intendente de maestranza/mantenimiento",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,6
19894448,1,3,1,1,"",1,43,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"tareas de costura",1,1,"hace ropa, textil","costurera",6,"",4,,"",,3,2,,2,"25",8,11,,,"por su cuenta","",1,,,,,,"",2,,2,1,3,3,3,3,1,3,3,"",,"",,,,,,,,,,,"",,,,,,,,,1,"costurera",1,2,2,2,1,1,,"",7,"",,,3,1,1,"sastreria","",15,"",4,3,"",1,1,15,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",1,1,"","",2,1,"2023-06-26","comuna 04",3,1,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",1,6
19818832,1,3,2,2,"",1,49,5,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"vendedora en ferias",2,1,"vendedor en ferias","vende ropa usada y ropa que fabrica en ferias que se hacen en la calle",1,"",4,,"",,3,2,,2,"8",5,4,,,"","",1,,,,,,"tablones y gradas para colocar ropa",1,1,5,1,3,3,3,2,1,3,1,"cuidadora de adultos mayores",1,"creadora de adultos mayores",1,2,,2,,13,,,,,"",1,1,3,3,1,1,1,1,1,"panadera cerrajera y costurera",1,2,1,2,1,2,1,"",7,"",,,3,1,3,"","gastronomia sector textil y cerrajeria",15,"",2,4,"",1,1,14,,,,,,,"",4,4,4,4,1,1,4,4,4,"",2,"",4,2,"","nose",2,2,"2023-06-14","comuna 04",1,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",12,"feriante",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","57.1.1.3 / cuidador de ancianos",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",,6
19895018,1,3,1,1,"",1,36,5,1,,,2,,,,4,"rio negro","","",,1,"","",1,,2,"casas de familia",1,1,"empleada domestica","limpieza",7,"",6,,"",2,,2,,2,"12",7,4,,,"","",1,,,,,,"",2,,2,2,1,3,1,1,1,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,2,2,2,3,"",1,"",2,4,3,1,1,"costura","",15,"",3,1,"",2,1,1,15,,,,,,"",4,4,4,4,4,1,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-26","comuna 04",4,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",1,6
19821331,1,1,2,1,"",2,46,4,1,,,1,2,,,5,"","bolivia","",1,1,"","",1,,1,"zapateria",2,1,"aparador","costura de calzado",1,"",1,2,"",2,,2,,2,"50",6,4,,,"","",1,,,,,,"maquina de aparado",1,5,1,1,3,3,3,3,3,1,3,"",,"",,,,,,,,,,,"",,,,,,,,,1,"zapatero",2,2,1,2,2,1,,"",1,"",3,4,3,1,1,"curso de aparado","",15,"",3,6,"",2,1,6,7,,,,,,"",4,4,4,4,4,1,4,4,4,"",1,"15",4,1,"","",2,1,"2023-06-08","comuna 08",1,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5304,"comercio de textiles y avios (merceria), prendas de vestir, calzado, marroquineria y art. similares",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,6
19956189,3,99,1,1,"",1,60,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"textil",1,1,"costurera","textil",6,"",4,,"",,3,1,1,2,"40",7,4,,,"","",1,,,,,,"",2,,2,2,3,99,2,2,1,2,4,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,1,1,1,,"",7,"",,,3,1,1,"textil","",15,"",2,3,"",1,2,,,,,,,,"",4,2,4,4,4,4,4,4,4,"",2,"",4,2,"","textil",2,2,"2023-06-29","comuna 04",0,1,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,6
19700674,1,5,2,1,"",1,52,6,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,2,"potenciaar",8,1,"barrendera","barrido",1,"",2,,"",2,,2,,2,"20",5,4,,,"","",1,,,,,,"",1,1,1,1,2,3,1,1,1,1,1,"domestica",1,"e domestica",6,2,,2,,13,,,,,"",1,1,3,3,3,1,1,1,1,"domestica",1,2,2,2,2,2,1,"",1,"",1,4,3,1,1,"costura","",15,"",4,3,"",1,1,4,11,14,15,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,1,"2023-06-15","comuna 08",1,0,93,"servicios n.c.p.",9309,"servicios n.c.p.",4,"recuperacion, reciclado y servicios ambientales.",31,"trabajador/a de limpieza de terrenos y espacios verdes",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",1,6
20374894,1,2,3,1,"",1,62,5,1,,,2,,,,4,"jujuy","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"casa de comida en el domicilio particular",2,"cocinera",4,,3,2,,12,,,,,"herr de cocina/horno",2,2,,,,,,,1,"costurera",2,2,2,2,2,1,,"",7,"",,,3,1,1,"costureria","",15,"",4,4,"",1,2,,,,,,,,"",1,4,1,1,4,4,4,4,4,"",1,"12",1,1,"","",2,2,"2023-07-14","comuna 01",2,0,,"",,"",,"",,"",55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","53.1.1.3 / cocinero",3,"servicios personales y otros oficios.",5,"asador // cocinero/a",1,6
19825121,1,1,2,2,"",1,35,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"peluquera",1,1,"peluquera","corta pelo",1,"",1,2,"",2,,2,,2,"10",8,4,,,"","",1,,,,,,"",1,2,3,2,3,3,3,3,3,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,1,"costura",3,2,2,2,1,1,,"",7,"",,,3,1,2,"","confeccion",15,"",2,4,"",1,1,2,14,15,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",4,1,"","",2,1,"2023-06-07","comuna 08",1,0,93,"servicios n.c.p.",9302,"servicios de peluqueria y  tratamientos de belleza",3,"servicios personales y otros oficios.",19,"peluqueria // depilacion // manicuria // masajista",,"",,"","",,"",,"0",,6
19634134,1,1,3,2,"",1,46,6,2,1,,2,,,,5,"","bolivia","",1,1,"","",1,,2,"taller de costura familiar",2,1,"costurera","coser prendas a maquina",6,"",4,,"",,3,2,,2,"35",7,11,,,"por recomendacion de un familiar","",1,12,,,,,"maquina de coser",1,4,2,1,3,3,3,2,99,3,4,"",,"",,,,,,,,,,,"",,,,,,,,,1,"corte y confeccion. costurera",3,2,2,2,1,2,3,"",7,"",,,3,1,1,"en bolivia, curso de corte y confeccion","",15,"",3,6,"",1,1,16,,,,,,,"peluqueria",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,2,"2023-06-01","comuna 08",2,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,6
19819138,1,1,2,2,"",1,33,5,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"casas de familia",1,1,"empleada domestica","limpieza",7,"",6,,"",2,,2,,2,"9",5,4,,,"","",1,,,,,,"",1,2,2,2,1,3,2,2,1,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,1,"costurera",1,2,2,2,2,2,1,"",1,"",2,4,3,1,1,"costura","",15,"",3,5,"",1,1,15,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",1,1,"","",2,2,"2023-06-05","comuna 08",4,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",,6
